Nombre_jugador,Edad,xG,xA,xG_90,xA_90,Duelos/90,"Duelos ganados, %",Regates/90,duelos_exitosos,indice_ofensivo,titularidad_ratio,contribucion_90,indice_disponibilidad,valor_por_minuto,edad_categoria,posicion,contribucion_x_edad,xG_90_x_delantero,posicion_delanteros,posicion_extremos,posicion_mediocentros,edad_categoria_Prime,edad_categoria_Senior,edad_categoria_Veterano,eficiencia_goles,eficiencia_asist
Johan Rodríguez,28,8.369494706333455,7.433609315766624,0.6405436929210839,0.6248188113331856,13.848765302819496,46.11436556737328,3.0645035819209245,8.83496463831505,0.5556727164649491,0.816307611112224,1.263357131354781,0.3507128214561912,349.9786017417936,Senior,delanteros,35.37399967793387,0.6405436929210839,1,0,0,0,1,0,13.066235447836329,11.897223932655638
Tyler Baker,24,3.275722643220185,7.000455835853153,1.4456667893534798,0.499996920794605,10.883660676495984,49.83830913538033,3.9310640858331074,3.173363443029975,0.9190459051842454,0.4671440020378116,1.2817744313450643,0.5747454894846793,1460.0674328959683,Senior,defensa,30.76258635228155,0.0,0,0,0,0,1,0,2.2658904993488362,14.000997895602817
Andrés Moreno,27,1.946533252958557,7.054592431472382,1.3674908987384893,1.3160387794652444,11.562123830355937,46.42725493038223,4.445445365427872,3.546993826933796,0.497121715623175,0.3773318791919762,0.8597080538890871,0.6359571843019864,1827.161789264718,Prime,defensa,23.21211745500535,0.0,0,0,0,1,0,0,1.423434155762378,5.3604745859684515
Bruno Paredes,35,0.5036739013921628,3.658962397075576,0.374107588705015,0.4130341739272336,18.562380417406224,47.46268096205223,2.0393678692215835,13.064998694189242,0.7664046402968971,0.5482355103485436,0.2083016332318836,0.7200143836835126,441.3979068534597,Prime,extremos,7.290557163115928,0.0,0,1,0,1,0,0,1.3463343610207044,8.858740094760766
Diego Souza,33,5.949840137563593,3.006559258218485,0.1971058212252316,1.448511555216856,10.223832005349506,51.40380674775388,4.195657871024058,14.24561646987086,0.6760504021990996,0.5010672941578572,0.5731495731273866,0.5041638050965123,551.3323173553675,Juvenil,delanteros,18.91393591320376,0.1971058212252316,1,0,0,0,0,0,30.186019370603713,2.075619795637995
Juan Montiel,24,6.807887182238596,8.112675439237284,0.2410892019283973,0.1170162645657428,12.709842337397165,46.93494381179019,0.9978428162984324,6.226330427916541,0.8636711653626481,0.507415684319193,1.002004993888465,0.7864873202885798,1945.6506786791151,Prime,delanteros,24.04811985332316,0.2410892019283973,1,0,0,1,0,0,28.23804271524577,69.32946859433692
Logan Smith,19,0.2642195063857759,8.12012260732389,0.1255105559121696,1.4578303573906946,16.754795191117147,75.87061698505701,4.309035312805332,4.790425424009753,1.136829739324758,0.4635254257349369,1.4755420314356504,0.9020856780324432,443.8562101480306,Juvenil,defensa,28.03529859727736,0.0,0,0,0,0,0,0,2.1051576456300034,5.570005156057893
Johan Bentancur,19,5.169721277162881,8.684015953943026,0.2322201450582997,0.1604238767308065,10.948141734819052,43.20934982646569,1.073698980493921,10.01599360534622,0.9325720972102504,0.3294652327454533,1.021357585121669,0.8458956922253449,1723.3316774022005,Juvenil,portero,19.40579411731171,0.0,0,0,0,0,0,0,22.262156781725395,54.13169243201202
Johan Pérez,17,2.342308174459586,9.141081470309066,1.0562094827828996,1.3476003591772996,14.331300503418102,60.98045558281019,2.2877928075216527,6.722278395373349,0.4149403785907568,0.3125117543133897,0.5377446553834078,0.3277331777438499,1035.327927251266,Senior,extremos,9.141659141517932,0.0,0,1,0,0,1,0,2.2176549374353987,6.783228728055275
Ethan Moreno,21,6.487210625053553,5.162289748723284,0.1996641078443206,0.8387815527208198,17.93545563120118,56.41587307958646,4.087829146007991,1.355408979244828,0.2311831350612846,0.991405672815222,1.0242074140294948,0.6363548630804803,569.7390413660364,Senior,delanteros,21.50835569461939,0.1996641078443206,1,0,0,0,1,0,32.49061984696655,6.154510351328031
Mateo Moreno,26,1.8262276471494157,5.065011317403276,0.5465658824112658,1.4901507145670203,19.242809354864637,79.29514467634425,1.174628423069482,3.186136363126665,0.4622640442998251,0.5994411936151036,0.9019809936306122,0.3734511248927223,1754.4248124177716,Veterano,defensa,23.45150583439592,0.0,0,0,0,0,0,1,3.3412763326768773,3.398992644093031
Johan Viña,23,6.940283607214413,8.003122271771074,1.2828254353572364,0.2033151906295584,7.206102213935569,44.481556086722094,1.5316312785468866,11.023611203863563,0.7950779307002549,0.5690286530117772,1.213799013696487,0.4694315111037692,946.0799845050644,Senior,delanteros,27.917377315019195,1.2828254353572364,1,0,0,0,1,0,5.41015434830516,39.363129960873486
Juan Martínez,25,3.92867992837532,6.534642914699875,0.1325807100301562,0.875395998161849,18.89881437742242,55.91422396182966,3.750136557768798,10.22493518674212,0.2514258134842503,0.7757530978851488,0.3390748304750459,0.9906638152870024,1078.1529724664117,Senior,extremos,8.476870761876148,0.0,0,1,0,0,1,0,29.632364523328622,7.464784998356489
Nahuel Fernández,23,9.373626888493671,7.049472084851263,1.24025587562451,1.4570235498667383,12.381744396193072,78.77881733101475,3.740164414457335,1.3793438950487689,0.6963662472012364,0.4527777215055449,1.1893362732526365,0.3997468800310592,782.5434018595548,Prime,extremos,27.35473428481064,0.0,0,1,0,1,0,0,7.557816957548167,4.838269144994958
Daniel Romero,25,1.4614573470453334,7.9783474274174,0.4945966846827598,0.8323369818382083,8.873665824484375,74.62028503575921,3.385164347983838,4.107610267061292,0.7968428489168893,0.9649728287651578,0.9036465522789434,0.6492217074159492,1226.6066177263622,Senior,mediocentros,22.591163806973587,0.0,0,0,1,0,1,0,2.9548466302048295,9.58547751872961
Lucas Oliveira,24,3.4765568753975598,8.911052883993907,0.2654307586703187,0.9811580933893674,11.88703634357392,72.68288283797119,3.62276800010195,4.235047152232999,0.5342438908169609,0.8504415100908864,1.451889605016693,0.7327090140226833,410.6953579115433,Veterano,defensa,34.84535052040063,0.0,0,0,0,0,0,1,13.097792029881726,9.08217844201954
Ethan Johnson,28,1.223387860281832,3.4461520528302048,1.075432031509811,1.074048164578464,19.700488629282155,50.3161130817976,2.942259995064183,10.406498410382198,0.970912203745822,0.3625877016185816,0.6444338158502919,0.7917254793808728,843.0549196383454,Prime,extremos,18.04414684380817,0.0,0,1,0,1,0,0,1.1375780378833464,3.208563793023872
Thiago Souza,18,9.254466820957772,3.818271231135446,0.9805199854918376,0.7363574906748824,12.389271409893045,46.83550349560263,1.6330957650812874,1.2759475285610982,0.3065982531337718,0.5923065430494499,1.0224084610741326,0.6917540784408398,1941.8834124370464,Veterano,mediocentros,18.403352299334387,0.0,0,0,1,0,0,1,9.438325539398004,5.185349887098921
Enzo Martínez,17,8.785659598471712,1.0304212044246033,1.3284608189378742,0.9785813121176888,9.931274154312623,66.74572879697723,2.0556319707676374,2.4575201477840336,0.2751377817358088,0.9153828152935152,1.4116365371630226,0.3068395931934286,590.4535221321423,Senior,mediocentros,23.997821131771385,0.0,0,0,1,0,1,0,6.6134126601460395,1.0529745373889583
Matías Rodríguez,32,2.653622114380041,5.824973395862123,1.12909946132544,0.9180400366923402,14.501012814750888,77.17503956510343,1.3171897256064156,12.198825195224652,0.9281887562036032,0.9613124156039872,0.333262646387883,0.5285229157707942,1347.7996626284553,Veterano,delanteros,10.664404684412258,1.12909946132544,1,0,0,0,0,1,2.350211124239646,6.34501019895522
Bruno Brown,21,6.633842055738373,0.4558285105877466,1.224873302538788,1.3616212146873845,8.602184281672896,62.27051572055719,4.588027526001327,3.4996252687606706,0.6954913162061984,0.6271810578749089,1.4183970334073863,0.6623981503692979,717.8611220269203,Prime,delanteros,29.78633770155512,1.224873302538788,1,0,0,1,0,0,5.415941421850281,0.33476895458947487
